subject,event,event_n,channel,hemis,area,subarea,tauorg,tauimp,pernan
A2d3m,eyes_open,2,E42,Left,Central,C3,0.221473759,0.221473759,0
A2d3m,eyes_open,2,E44,Left,Temporal,TL,0.180896087,0.180896087,0
A2d3m,eyes_open,2,E45,Left,Temporal,TL,0.138159695,0.138159695,0
A2d3m,eyes_open,2,E46,Left,Temporal,TL,0.154529943,0.154529943,0
A2d3m,eyes_open,2,E47,Left,Central,C7,0.166715557,0.166715557,0
A2d3m,eyes_open,2,E50,Left,Temporal,TL,0.288350186,0.288350186,0
A2d3m,eyes_open,2,E51,Left,Parietal,P7,0.22308273,0.22308273,0
A2d3m,eyes_open,2,E52,Left,Parietal,P3,0.189188334,0.189188334,0
A2d3m,eyes_open,2,E53,Left,Parietal,P3,0.157614452,0.157614452,0
A2d3m,eyes_open,2,E54,Central,Central,Cz,0.167281944,0.167281944,0
A2d3m,eyes_open,2,E55,Central,Central,Cz,0.115730823,0.115730823,0
A2d3m,eyes_open,2,E57,Left,Temporal,TL,0.168899375,0.168899375,0
A2d3m,eyes_open,2,E58,Left,Parietal,P7,0.181281274,0.181281274,0
A2d3m,eyes_open,2,E59,Left,Parietal,P7,8.35772E-05,8.35772E-05,0
A2d3m,eyes_open,2,E60,Left,Parietal,P3,0.246249133,0.246249133,0
A2d3m,eyes_open,2,E61,Central,Parietal,Pz,0.213142411,0.213142411,0
A2d3m,eyes_open,2,E62,Central,Parietal,Pz,1.68192E-05,1.68192E-05,0
A2d3m,eyes_open,2,E64,Left,Parietal,P7,0.127420127,0.127420127,0
A2d3m,eyes_open,2,E65,Left,Parietal,P7,0.115817188,0.115817188,0
A2d3m,eyes_open,2,E66,Left,Occipital,O1,0.135472016,0.135472016,0
A2d3m,eyes_open,2,E67,Central,Parietal,Pz,0.218380759,0.218380759,0
A2d3m,eyes_open,2,E69,Left,Occipital,O1,0.255974604,0.255974604,0
A2d3m,eyes_open,2,E70,Left,Occipital,O1,0.122305134,0.122305134,0
A2d3m,eyes_open,2,E71,Central,Occipital,Oz,0.102898872,0.102898872,0
A2d3m,eyes_open,2,E72,Central,Parietal,Pz,0.108678669,0.108678669,0
A2d3m,eyes_open,2,E74,Left,Occipital,O1,0.051046799,0.051046799,0
A2d3m,eyes_open,2,E75,Central,Occipital,Oz,0.177656655,0.177656655,0
A2d3m,eyes_open,2,E76,Central,Occipital,Oz,3.94691E-05,3.94691E-05,0
A2d3m,eyes_open,2,E77,Central,Parietal,Pz,0.137191617,0.137191617,0
A2d3m,eyes_open,2,E78,Central,Parietal,Pz,7.29951E-05,7.29951E-05,0
A2d3m,eyes_open,2,E79,Central,Central,Cz,0.108026242,0.108026242,0
A2d3m,eyes_open,2,E80,Central,Central,Cz,0.865389051,0.865389051,0
A2d3m,eyes_open,2,E82,Right,Occipital,O2,0.054010589,0.054010589,0
A2d3m,eyes_open,2,E83,Right,Occipital,O2,0.167969436,0.167969436,0
A2d3m,eyes_open,2,E84,Right,Occipital,O3,0.243246533,0.243246533,0
A2d3m,eyes_open,2,E85,Right,Parietal,P4,0.250698305,0.250698305,0
A2d3m,eyes_open,2,E86,Right,Parietal,P4,0.164710005,0.164710005,0
A2d3m,eyes_open,2,E87,Central,Central,Cz,0.171528002,0.171528002,0
A2d3m,eyes_open,2,E89,Right,Occipital,O2,0.163757721,0.163757721,0
A2d3m,eyes_open,2,E90,Right,Parietal,P8,0.176370638,0.176370638,0
A2d3m,eyes_open,2,E91,Right,Parietal,P8,0.211105893,0.211105893,0
A2d3m,eyes_open,2,E92,Right,Parietal,P4,0.070127027,0.070127027,0
A2d3m,eyes_open,2,E93,Right,Central,C4,0.110236306,0.110236306,0
A2d3m,eyes_open,2,E95,Right,Parietal,P8,0.360865665,0.360865665,0
A2d3m,eyes_open,2,E96,Right,Parietal,P8,0.109625595,0.109625595,0
A2d3m,eyes_open,2,E97,Right,Parietal,P8,1.76528E-05,1.76528E-05,0
A2d3m,eyes_open,2,E98,Right,Central,C8,0.130553555,0.130553555,0
A2d3m,eyes_open,2,E100,Right,Temporal,TR,8.24503E-05,8.24503E-05,0
A2d3m,eyes_open,2,E101,Right,Temporal,TR,0.098267244,0.098267244,0
A2d3m,eyes_open,2,E102,Right,Temporal,TR,0.101957563,0.101957563,0
A2d3m,eyes_open,2,E103,Right,Central,C8,0.100443425,0.100443425,0
A2d3m,eyes_open,2,E104,Right,Central,C4,0.216855227,0.216855227,0
A2d3m,eyes_open,2,E105,Central,Central,Cz,0.082067799,0.082067799,0
A2d3m,eyes_open,2,E106,Central,Central,Cz,0.280741774,0.280741774,0
A2d3m,eyes_open,2,E108,Right,Temporal,TR,0.159634008,0.159634008,0
A2d3m,eyes_open,2,E109,Right,Temporal,TR,0.13478692,0.13478692,0
A2d3m,eyes_open,2,E110,Right,Central,C8,0.171029947,0.171029947,0
A2d3m,eyes_open,2,E111,Right,Central,C4,1.039602049,1.039602049,0
A2d3m,eyes_open,2,E112,Central,Central,Cz,0.508458576,0.508458576,0
A2d3m,eyes_open,2,E114,Right,Temporal,TR,0.281918197,0.281918197,0
A2d3m,eyes_open,2,E115,Right,Temporal,TR,0.051810001,0.051810001,0
A2d3m,eyes_open,2,E116,Right,Frontal,F8,9.05148E-05,9.05148E-05,0
A2d3m,eyes_open,2,E117,Right,Frontal,F4,0.078423241,0.078423241,0
A2d3m,eyes_open,2,E118,Right,Frontal,F4,0.300461906,0.300461906,0
A2d3m,eyes_open,2,E121,Right,Temporal,TR,0.051797737,0.051797737,0
A2d3m,eyes_open,2,E122,Right,Frontal,F8,0.134570214,0.134570214,0
A2d3m,eyes_open,2,E123,Right,Frontal,F4,0.194247541,0.194247541,0
A2d3m,eyes_open,2,E124,Right,Frontal,F4,0.546801967,0.546801967,0
A2d3m,eyes_open,2,Cz,Central,Central,Cz,0.04801762,0.04801762,0
A2d3m,eyes_open,3,E1,Right,Frontalpole,Fp2,0.240560062,0.240560062,0
A2d3m,eyes_open,3,E2,Right,Frontalpole,Fp2,5.25686E-05,5.25686E-05,0
A2d3m,eyes_open,3,E3,Right,Frontal,F4,0.274031721,0.274031721,0
A2d3m,eyes_open,3,E4,Central,Frontal,Fz,0.225985081,0.225985081,0
A2d3m,eyes_open,3,E5,Central,Frontal,Fz,0.235377182,0.235377182,0
A2d3m,eyes_open,3,E6,Central,Central,Cz,6.3927E-05,6.3927E-05,0
A2d3m,eyes_open,3,E7,Central,Central,Cz,0.392102811,0.392102811,0
A2d3m,eyes_open,3,E8,Right,Frontalpole,Fp2,0.323948965,0.323948965,0
A2d3m,eyes_open,3,E9,Right,Frontalpole,Fp2,0.277354745,0.277354745,0
A2d3m,eyes_open,3,E10,Central,Frontal,Fz,0.28321438,0.28321438,0
A2d3m,eyes_open,3,E11,Central,Frontal,Fz,0.192670938,0.192670938,0
A2d3m,eyes_open,3,E12,Central,Frontal,Fz,0.279240519,0.279240519,0
A2d3m,eyes_open,3,E13,Central,Central,Cz,0.158150092,0.158150092,0
A2d3m,eyes_open,3,E14,Central,Frontalpole,Fpz,0.239224034,0.239224034,0
A2d3m,eyes_open,3,E15,Central,Frontalpole,Fpz,1.521E-05,1.521E-05,0
A2d3m,eyes_open,3,E16,Central,Frontal,Fz,0.171281293,0.171281293,0
A2d3m,eyes_open,3,E18,Central,Frontal,Fz,0.172544025,0.172544025,0
A2d3m,eyes_open,3,E19,Central,Frontal,Fz,0.42344781,0.42344781,0
A2d3m,eyes_open,3,E20,Left,Frontal,F3,0.09123082,0.09123082,0
A2d3m,eyes_open,3,E21,Central,Frontalpole,Fpz,0.102380675,0.102380675,0
A2d3m,eyes_open,3,E22,Left,Frontalpole,Fp1,0.137657935,0.137657935,0
A2d3m,eyes_open,3,E23,Left,Frontal,F3,0.11312556,0.11312556,0
A2d3m,eyes_open,3,E24,Left,Frontal,F3,0.131901091,0.131901091,0
A2d3m,eyes_open,3,E25,Left,Frontalpole,Fp1,0.062763157,0.062763157,0
A2d3m,eyes_open,3,E26,Left,Frontalpole,Fp1,0.082327332,0.082327332,0
A2d3m,eyes_open,3,E27,Left,Frontal,F3,3.85949E-05,3.85949E-05,0
A2d3m,eyes_open,3,E28,Left,Frontal,F3,0.06098829,0.06098829,0
A2d3m,eyes_open,3,E29,Left,Central,C3,0.093501278,0.093501278,0
A2d3m,eyes_open,3,E30,Central,Central,Cz,1.128065679,1.128065679,0
A2d3m,eyes_open,3,E31,Central,Central,Cz,0.174785531,0.174785531,0
A2d3m,eyes_open,3,E32,Left,Frontalpole,Fp1,0.093838347,0.093838347,0
A2d3m,eyes_open,3,E33,Left,Frontal,F7,0.066459537,0.066459537,0
A2d3m,eyes_open,3,E34,Left,Frontal,F7,0.121349247,0.121349247,0
A2d3m,eyes_open,3,E35,Left,Central,C3,0.358508435,0.358508435,0
A2d3m,eyes_open,3,E36,Left,Central,C3,1.007869183,1.007869183,0
A2d3m,eyes_open,3,E37,Central,Central,Cz,0.077970318,0.077970318,0
A2d3m,eyes_open,3,E38,Left,Temporal,TL,0.137482038,0.137482038,0
A2d3m,eyes_open,3,E39,Left,Temporal,TL,0.493221135,0.493221135,0
A2d3m,eyes_open,3,E40,Left,Temporal,TL,0.485088201,0.485088201,0
A2d3m,eyes_open,3,E41,Left,Central,C7,1.295976706,1.295976706,0
A2d3m,eyes_open,3,E42,Left,Central,C3,2.091471388,2.091471388,0
A2d3m,eyes_open,3,E44,Left,Temporal,TL,0.084955183,0.084955183,0
A2d3m,eyes_open,3,E45,Left,Temporal,TL,0.26228832,0.26228832,0
A2d3m,eyes_open,3,E46,Left,Temporal,TL,0.055957024,0.055957024,0
A2d3m,eyes_open,3,E47,Left,Central,C7,0.080623083,0.080623083,0
A2d3m,eyes_open,3,E50,Left,Temporal,TL,0.403321474,0.403321474,0
A2d3m,eyes_open,3,E51,Left,Parietal,P7,0.200559163,0.200559163,0
A2d3m,eyes_open,3,E52,Left,Parietal,P3,0.150762074,0.150762074,0
A2d3m,eyes_open,3,E53,Left,Parietal,P3,1.88279E-05,1.88279E-05,0
A2d3m,eyes_open,3,E54,Central,Central,Cz,0.502573285,0.502573285,0
A2d3m,eyes_open,3,E55,Central,Central,Cz,3.55474E-05,3.55474E-05,0
A2d3m,eyes_open,3,E57,Left,Temporal,TL,0.2090199,0.2090199,0
A2d3m,eyes_open,3,E58,Left,Parietal,P7,0.151629536,0.151629536,0
A2d3m,eyes_open,3,E59,Left,Parietal,P7,0.11360879,0.11360879,0
A2d3m,eyes_open,3,E60,Left,Parietal,P3,0.206471292,0.206471292,0
A2d3m,eyes_open,3,E61,Central,Parietal,Pz,0.185323154,0.185323154,0
A2d3m,eyes_open,3,E62,Central,Parietal,Pz,0.179583244,0.179583244,0
A2d3m,eyes_open,3,E64,Left,Parietal,P7,0.117218091,0.117218091,0
A2d3m,eyes_open,3,E65,Left,Parietal,P7,0.08285457,0.08285457,0
A2d3m,eyes_open,3,E66,Left,Occipital,O1,0.10328113,0.10328113,0
A2d3m,eyes_open,3,E67,Central,Parietal,Pz,0.076782032,0.076782032,0
A2d3m,eyes_open,3,E69,Left,Occipital,O1,0.139586645,0.139586645,0
A2d3m,eyes_open,3,E70,Left,Occipital,O1,0.073577332,0.073577332,0
A2d3m,eyes_open,3,E71,Central,Occipital,Oz,0.059278543,0.059278543,0
A2d3m,eyes_open,3,E72,Central,Parietal,Pz,0.20611438,0.20611438,0
A2d3m,eyes_open,3,E74,Left,Occipital,O1,0.126800115,0.126800115,0
A2d3m,eyes_open,3,E75,Central,Occipital,Oz,0.07341894,0.07341894,0
A2d3m,eyes_open,3,E76,Central,Occipital,Oz,0.078990585,0.078990585,0
A2d3m,eyes_open,3,E77,Central,Parietal,Pz,0.180644753,0.180644753,0
A2d3m,eyes_open,3,E78,Central,Parietal,Pz,0.128295486,0.128295486,0
A2d3m,eyes_open,3,E79,Central,Central,Cz,1.681957519,1.681957519,0
A2d3m,eyes_open,3,E80,Central,Central,Cz,1.295901132,1.295901132,0
A2d3m,eyes_open,3,E82,Right,Occipital,O2,0.108037651,0.108037651,0
A2d3m,eyes_open,3,E83,Right,Occipital,O2,0.063303495,0.063303495,0
A2d3m,eyes_open,3,E84,Right,Occipital,O3,0.084537239,0.084537239,0
A2d3m,eyes_open,3,E85,Right,Parietal,P4,0.179718252,0.179718252,0
A2d3m,eyes_open,3,E86,Right,Parietal,P4,0.24657895,0.24657895,0
A2d3m,eyes_open,3,E87,Central,Central,Cz,0.050708012,0.050708012,0
A2d3m,eyes_open,3,E89,Right,Occipital,O2,0.160565518,0.160565518,0
A2d3m,eyes_open,3,E90,Right,Parietal,P8,0.071270195,0.071270195,0
A2d3m,eyes_open,3,E91,Right,Parietal,P8,0.118339324,0.118339324,0
A2d3m,eyes_open,3,E92,Right,Parietal,P4,0.076403946,0.076403946,0
A2d3m,eyes_open,3,E93,Right,Central,C4,0.064884595,0.064884595,0
A2d3m,eyes_open,3,E95,Right,Parietal,P8,0.071723557,0.071723557,0
A2d3m,eyes_open,3,E96,Right,Parietal,P8,0.13766597,0.13766597,0
A2d3m,eyes_open,3,E97,Right,Parietal,P8,0.107435433,0.107435433,0
A2d3m,eyes_open,3,E98,Right,Central,C8,0.043369385,0.043369385,0
A2d3m,eyes_open,3,E100,Right,Temporal,TR,0.124476186,0.124476186,0
A2d3m,eyes_open,3,E101,Right,Temporal,TR,0.256811079,0.256811079,0
A2d3m,eyes_open,3,E102,Right,Temporal,TR,0.106012286,0.106012286,0
A2d3m,eyes_open,3,E103,Right,Central,C8,0.060261905,0.060261905,0
A2d3m,eyes_open,3,E104,Right,Central,C4,0.05030995,0.05030995,0
A2d3m,eyes_open,3,E105,Central,Central,Cz,2.28913E-05,2.28913E-05,0
A2d3m,eyes_open,3,E106,Central,Central,Cz,0.113494302,0.113494302,0
A2d3m,eyes_open,3,E108,Right,Temporal,TR,0.605545704,0.605545704,0
A2d3m,eyes_open,3,E109,Right,Temporal,TR,0.268734946,0.268734946,0
A2d3m,eyes_open,3,E110,Right,Central,C8,0.696157418,0.696157418,0
A2d3m,eyes_open,3,E111,Right,Central,C4,0.082469322,0.082469322,0
A2d3m,eyes_open,3,E112,Central,Central,Cz,0.443612917,0.443612917,0
A2d3m,eyes_open,3,E114,Right,Temporal,TR,0.302005374,0.302005374,0
A2d3m,eyes_open,3,E115,Right,Temporal,TR,0.095978585,0.095978585,0
A2d3m,eyes_open,3,E116,Right,Frontal,F8,0.054300727,0.054300727,0
A2d3m,eyes_open,3,E117,Right,Frontal,F4,0.108649084,0.108649084,0
A2d3m,eyes_open,3,E118,Right,Frontal,F4,0.235358849,0.235358849,0
A2d3m,eyes_open,3,E121,Right,Temporal,TR,0.130899769,0.130899769,0
A2d3m,eyes_open,3,E122,Right,Frontal,F8,0.108523563,0.108523563,0
A2d3m,eyes_open,3,E123,Right,Frontal,F4,0.115158807,0.115158807,0
A2d3m,eyes_open,3,E124,Right,Frontal,F4,0.081121081,0.081121081,0
A2d3m,eyes_open,3,Cz,Central,Central,Cz,0.125020263,0.125020263,0
A2d3m,eyes_open,4,E1,Right,Frontalpole,Fp2,0.157103083,0.157103083,0.04587156
A2d3m,eyes_open,4,E2,Right,Frontalpole,Fp2,0.216439246,0.216439246,0.04587156
A2d3m,eyes_open,4,E3,Right,Frontal,F4,0.206650013,0.206650013,0.04587156
A2d3m,eyes_open,4,E4,Central,Frontal,Fz,5.59649E-05,5.59649E-05,0.04587156
A2d3m,eyes_open,4,E5,Central,Frontal,Fz,8.23103E-05,8.23103E-05,0.04587156
A2d3m,eyes_open,4,E6,Central,Central,Cz,0.102940169,0.102940169,0.04587156
A2d3m,eyes_open,4,E7,Central,Central,Cz,0.085639622,0.085639622,0.04587156
A2d3m,eyes_open,4,E8,Right,Frontalpole,Fp2,0.139335506,0.139335506,0.04587156
A2d3m,eyes_open,4,E9,Right,Frontalpole,Fp2,6.96013E-05,6.96013E-05,0.04587156
A2d3m,eyes_open,4,E10,Central,Frontal,Fz,0.195999976,0.195999976,0.04587156
A2d3m,eyes_open,4,E11,Central,Frontal,Fz,0.100287952,0.100287952,0.04587156
A2d3m,eyes_open,4,E12,Central,Frontal,Fz,0.103586807,0.103586807,0.04587156
A2d3m,eyes_open,4,E13,Central,Central,Cz,0.36302539,0.36302539,0.04587156
A2d3m,eyes_open,4,E14,Central,Frontalpole,Fpz,0.120895846,0.120895846,0.04587156
A2d3m,eyes_open,4,E15,Central,Frontalpole,Fpz,4.16343E-05,4.16343E-05,0.04587156
A2d3m,eyes_open,4,E16,Central,Frontal,Fz,0.143869363,0.143869363,0.04587156
A2d3m,eyes_open,4,E18,Central,Frontal,Fz,0.144288953,0.144288953,0.04587156
A2d3m,eyes_open,4,E19,Central,Frontal,Fz,0.090352587,0.090352587,0.04587156
A2d3m,eyes_open,4,E20,Left,Frontal,F3,0.102869995,0.102869995,0.04587156
A2d3m,eyes_open,4,E21,Central,Frontalpole,Fpz,0.096491258,0.096491258,0.04587156
A2d3m,eyes_open,4,E22,Left,Frontalpole,Fp1,0.11252945,0.11252945,0.04587156
A2d3m,eyes_open,4,E23,Left,Frontal,F3,0.103874692,0.103874692,0.04587156
A2d3m,eyes_open,4,E24,Left,Frontal,F3,0.09621402,0.09621402,0.04587156
A2d3m,eyes_open,4,E25,Left,Frontalpole,Fp1,0.101435005,0.101435005,0.04587156
A2d3m,eyes_open,4,E26,Left,Frontalpole,Fp1,2.11217E-05,2.11217E-05,0.04587156
A2d3m,eyes_open,4,E27,Left,Frontal,F3,0.446247092,0.446247092,0.04587156
A2d3m,eyes_open,4,E28,Left,Frontal,F3,0.245668156,0.245668156,0.04587156
A2d3m,eyes_open,4,E29,Left,Central,C3,1.47134E-05,1.47134E-05,0.04587156
A2d3m,eyes_open,4,E30,Central,Central,Cz,0.339586652,0.339586652,0.04587156
A2d3m,eyes_open,4,E31,Central,Central,Cz,0.500056648,0.500056648,0.04587156
A2d3m,eyes_open,4,E32,Left,Frontalpole,Fp1,0.122803543,0.122803543,0.04587156
A2d3m,eyes_open,4,E33,Left,Frontal,F7,0.10880949,0.10880949,0.04587156
A2d3m,eyes_open,4,E34,Left,Frontal,F7,0.148443408,0.148443408,0.04587156
A2d3m,eyes_open,4,E35,Left,Central,C3,0.480126514,0.480126514,0.04587156
A2d3m,eyes_open,4,E36,Left,Central,C3,1.273875233,1.273875233,0.04587156
A2d3m,eyes_open,4,E37,Central,Central,Cz,0.128169021,0.128169021,0.04587156
A2d3m,eyes_open,4,E38,Left,Temporal,TL,0.315953703,0.315953703,0.04587156
A2d3m,eyes_open,4,E39,Left,Temporal,TL,0.328324856,0.328324856,0.04587156
A2d3m,eyes_open,4,E40,Left,Temporal,TL,0.323447843,0.323447843,0.04587156
A2d3m,eyes_open,4,E41,Left,Central,C7,1.394248622,1.394248622,0.04587156
A2d3m,eyes_open,4,E42,Left,Central,C3,,0.584672153,0.04587156
A2d3m,eyes_open,4,E44,Left,Temporal,TL,0.068525468,0.068525468,0.04587156
A2d3m,eyes_open,4,E45,Left,Temporal,TL,0.162708094,0.162708094,0.04587156
A2d3m,eyes_open,4,E46,Left,Temporal,TL,0.135245443,0.135245443,0.04587156
A2d3m,eyes_open,4,E47,Left,Central,C7,0.1470944,0.1470944,0.04587156
A2d3m,eyes_open,4,E50,Left,Temporal,TL,0.198608745,0.198608745,0.04587156
A2d3m,eyes_open,4,E51,Left,Parietal,P7,0.162734375,0.162734375,0.04587156
A2d3m,eyes_open,4,E52,Left,Parietal,P3,5.14097E-05,5.14097E-05,0.04587156
A2d3m,eyes_open,4,E53,Left,Parietal,P3,0.049293317,0.049293317,0.04587156
A2d3m,eyes_open,4,E54,Central,Central,Cz,0.396931891,0.396931891,0.04587156
A2d3m,eyes_open,4,E55,Central,Central,Cz,0.28246442,0.28246442,0.04587156
A2d3m,eyes_open,4,E57,Left,Temporal,TL,0.158860391,0.158860391,0.04587156
A2d3m,eyes_open,4,E58,Left,Parietal,P7,0.143669715,0.143669715,0.04587156
A2d3m,eyes_open,4,E59,Left,Parietal,P7,0.122620848,0.122620848,0.04587156
A2d3m,eyes_open,4,E60,Left,Parietal,P3,0.24022139,0.24022139,0.04587156
A2d3m,eyes_open,4,E61,Central,Parietal,Pz,0.228757448,0.228757448,0.04587156
A2d3m,eyes_open,4,E62,Central,Parietal,Pz,0.376664385,0.376664385,0.04587156
A2d3m,eyes_open,4,E64,Left,Parietal,P7,0.150487546,0.150487546,0.04587156
A2d3m,eyes_open,4,E65,Left,Parietal,P7,0.124601119,0.124601119,0.04587156
A2d3m,eyes_open,4,E66,Left,Occipital,O1,0.091349336,0.091349336,0.04587156
A2d3m,eyes_open,4,E67,Central,Parietal,Pz,0.094376638,0.094376638,0.04587156
A2d3m,eyes_open,4,E69,Left,Occipital,O1,0.161749237,0.161749237,0.04587156
A2d3m,eyes_open,4,E70,Left,Occipital,O1,0.132551336,0.132551336,0.04587156
A2d3m,eyes_open,4,E71,Central,Occipital,Oz,0.120219211,0.120219211,0.04587156
A2d3m,eyes_open,4,E72,Central,Parietal,Pz,0.1524891,0.1524891,0.04587156
A2d3m,eyes_open,4,E74,Left,Occipital,O1,0.133171432,0.133171432,0.04587156
A2d3m,eyes_open,4,E75,Central,Occipital,Oz,0.186286785,0.186286785,0.04587156
A2d3m,eyes_open,4,E76,Central,Occipital,Oz,0.154925868,0.154925868,0.04587156
A2d3m,eyes_open,4,E77,Central,Parietal,Pz,0.091502997,0.091502997,0.04587156
A2d3m,eyes_open,4,E78,Central,Parietal,Pz,0.147812556,0.147812556,0.04587156
A2d3m,eyes_open,4,E79,Central,Central,Cz,,0.418597361,0.04587156
A2d3m,eyes_open,4,E80,Central,Central,Cz,,0.418597361,0.04587156
A2d3m,eyes_open,4,E82,Right,Occipital,O2,0.139708112,0.139708112,0.04587156
A2d3m,eyes_open,4,E83,Right,Occipital,O2,4.10861E-05,4.10861E-05,0.04587156
A2d3m,eyes_open,4,E84,Right,Occipital,O3,0.135934879,0.135934879,0.04587156
A2d3m,eyes_open,4,E85,Right,Parietal,P4,0.155763372,0.155763372,0.04587156
A2d3m,eyes_open,4,E86,Right,Parietal,P4,,0.139097101,0.04587156
A2d3m,eyes_open,4,E87,Central,Central,Cz,1.669291332,1.669291332,0.04587156
A2d3m,eyes_open,4,E89,Right,Occipital,O2,,0.069874599,0.04587156
A2d3m,eyes_open,4,E90,Right,Parietal,P8,0.097075349,0.097075349,0.04587156
A2d3m,eyes_open,4,E91,Right,Parietal,P8,0.099146425,0.099146425,0.04587156
A2d3m,eyes_open,4,E92,Right,Parietal,P4,0.12243083,0.12243083,0.04587156
A2d3m,eyes_open,4,E93,Right,Central,C4,0.091705149,0.091705149,0.04587156
A2d3m,eyes_open,4,E95,Right,Parietal,P8,0.219636815,0.219636815,0.04587156
A2d3m,eyes_open,4,E96,Right,Parietal,P8,0.107972908,0.107972908,0.04587156
A2d3m,eyes_open,4,E97,Right,Parietal,P8,8.09153E-05,8.09153E-05,0.04587156
A2d3m,eyes_open,4,E98,Right,Central,C8,0.0762035,0.0762035,0.04587156
A2d3m,eyes_open,4,E100,Right,Temporal,TR,0.110946366,0.110946366,0.04587156
A2d3m,eyes_open,4,E101,Right,Temporal,TR,0.068865537,0.068865537,0.04587156
A2d3m,eyes_open,4,E102,Right,Temporal,TR,0.072929671,0.072929671,0.04587156
A2d3m,eyes_open,4,E103,Right,Central,C8,0.088998868,0.088998868,0.04587156
A2d3m,eyes_open,4,E104,Right,Central,C4,0.433629914,0.433629914,0.04587156
A2d3m,eyes_open,4,E105,Central,Central,Cz,0.444095699,0.444095699,0.04587156
A2d3m,eyes_open,4,E106,Central,Central,Cz,0.868885404,0.868885404,0.04587156
A2d3m,eyes_open,4,E108,Right,Temporal,TR,0.12962115,0.12962115,0.04587156
A2d3m,eyes_open,4,E109,Right,Temporal,TR,0.08127873,0.08127873,0.04587156
A2d3m,eyes_open,4,E110,Right,Central,C8,0.196969716,0.196969716,0.04587156
A2d3m,eyes_open,4,E111,Right,Central,C4,0.172638959,0.172638959,0.04587156
A2d3m,eyes_open,4,E112,Central,Central,Cz,0.117972233,0.117972233,0.04587156
A2d3m,eyes_open,4,E114,Right,Temporal,TR,0.129247891,0.129247891,0.04587156
A2d3m,eyes_open,4,E115,Right,Temporal,TR,0.17388224,0.17388224,0.04587156
A2d3m,eyes_open,4,E116,Right,Frontal,F8,1.006135868,1.006135868,0.04587156
A2d3m,eyes_open,4,E117,Right,Frontal,F4,0.225280689,0.225280689,0.04587156
A2d3m,eyes_open,4,E118,Right,Frontal,F4,0.10930013,0.10930013,0.04587156
A2d3m,eyes_open,4,E121,Right,Temporal,TR,0.174049614,0.174049614,0.04587156
A2d3m,eyes_open,4,E122,Right,Frontal,F8,0.254954586,0.254954586,0.04587156
A2d3m,eyes_open,4,E123,Right,Frontal,F4,0.32215674,0.32215674,0.04587156
A2d3m,eyes_open,4,E124,Right,Frontal,F4,0.197664836,0.197664836,0.04587156
A2d3m,eyes_open,4,Cz,Central,Central,Cz,0.142707206,0.142707206,0.04587156
A2d3m,eyes_open,5,E1,Right,Frontalpole,Fp2,0.442925529,0.442925529,0.036697248
A2d3m,eyes_open,5,E2,Right,Frontalpole,Fp2,1.346065277,1.346065277,0.036697248
A2d3m,eyes_open,5,E3,Right,Frontal,F4,2.149566659,2.149566659,0.036697248
A2d3m,eyes_open,5,E4,Central,Frontal,Fz,0.460681301,0.460681301,0.036697248
A2d3m,eyes_open,5,E5,Central,Frontal,Fz,0.529897107,0.529897107,0.036697248
A2d3m,eyes_open,5,E6,Central,Central,Cz,0.11497705,0.11497705,0.036697248
A2d3m,eyes_open,5,E7,Central,Central,Cz,0.231530355,0.231530355,0.036697248
A2d3m,eyes_open,5,E8,Right,Frontalpole,Fp2,1.592467289,1.592467289,0.036697248
A2d3m,eyes_open,5,E9,Right,Frontalpole,Fp2,,1.127152698,0.036697248
A2d3m,eyes_open,5,E10,Central,Frontal,Fz,,0.570306927,0.036697248
A2d3m,eyes_open,5,E11,Central,Frontal,Fz,0.369176861,0.369176861,0.036697248
A2d3m,eyes_open,5,E12,Central,Frontal,Fz,0.151273622,0.151273622,0.036697248
A2d3m,eyes_open,5,E13,Central,Central,Cz,0.360361411,0.360361411,0.036697248
A2d3m,eyes_open,5,E14,Central,Frontalpole,Fpz,2.081018827,2.081018827,0.036697248
A2d3m,eyes_open,5,E15,Central,Frontalpole,Fpz,,1.087947351,0.036697248
A2d3m,eyes_open,5,E16,Central,Frontal,Fz,1.114726569,1.114726569,0.036697248
A2d3m,eyes_open,5,E18,Central,Frontal,Fz,0.976506751,0.976506751,0.036697248
A2d3m,eyes_open,5,E19,Central,Frontal,Fz,0.38988628,0.38988628,0.036697248
A2d3m,eyes_open,5,E20,Left,Frontal,F3,0.080178856,0.080178856,0.036697248
A2d3m,eyes_open,5,E21,Central,Frontalpole,Fpz,0.094875876,0.094875876,0.036697248
A2d3m,eyes_open,5,E22,Left,Frontalpole,Fp1,0.422851273,0.422851273,0.036697248
A2d3m,eyes_open,5,E23,Left,Frontal,F3,0.175901577,0.175901577,0.036697248
A2d3m,eyes_open,5,E24,Left,Frontal,F3,0.10417008,0.10417008,0.036697248
A2d3m,eyes_open,5,E25,Left,Frontalpole,Fp1,0.073990367,0.073990367,0.036697248
A2d3m,eyes_open,5,E26,Left,Frontalpole,Fp1,0.109064358,0.109064358,0.036697248
A2d3m,eyes_open,5,E27,Left,Frontal,F3,0.060380834,0.060380834,0.036697248
A2d3m,eyes_open,5,E28,Left,Frontal,F3,0.049781264,0.049781264,0.036697248
A2d3m,eyes_open,5,E29,Left,Central,C3,0.073009345,0.073009345,0.036697248
A2d3m,eyes_open,5,E30,Central,Central,Cz,0.143011882,0.143011882,0.036697248
